date_year,date_month,date_day,which_threehourly_interval,specific_observation_time,days_since_origin_threehourly_interval,days_since_origin,Kp,ap,is_definitive
2020,10,29,00.0,01.50,32444,32444.0625,1,4,2
2020,10,29,03.0,04.50,32444.125,32444.1875,2.667,12,2
2020,10,29,06.0,07.50,32444.25,32444.3125,2.667,12,2
2020,10,29,09.0,10.50,32444.375,32444.4375,3.333,18,2
2020,10,29,12.0,13.50,32444.5,32444.5625,2.333,9,2
2020,10,29,15.0,16.50,32444.625,32444.6875,4,27,2
2020,10,29,18.0,19.50,32444.75,32444.8125,1.333,5,2
2020,10,29,21.0,22.50,32444.875,32444.9375,2,7,2
2020,10,30,00.0,01.50,32445,32445.0625,2,7,2
2020,10,30,03.0,04.50,32445.125,32445.1875,1.333,5,2
2020,10,30,06.0,07.50,32445.25,32445.3125,0.667,3,2
2020,10,30,09.0,10.50,32445.375,32445.4375,1,4,2
2020,10,30,12.0,13.50,32445.5,32445.5625,0.333,2,2
2020,10,30,15.0,16.50,32445.625,32445.6875,0.333,2,2
2020,10,30,18.0,19.50,32445.75,32445.8125,1,4,2
2020,10,30,21.0,22.50,32445.875,32445.9375,2,7,2
2020,10,31,00.0,01.50,32446,32446.0625,0.667,3,2
2020,10,31,03.0,04.50,32446.125,32446.1875,1.333,5,2
2020,10,31,06.0,07.50,32446.25,32446.3125,2.333,9,2
2020,10,31,09.0,10.50,32446.375,32446.4375,2,7,2
2020,10,31,12.0,13.50,32446.5,32446.5625,1.667,6,2
2020,10,31,15.0,16.50,32446.625,32446.6875,2.333,9,2
2020,10,31,18.0,19.50,32446.75,32446.8125,0,0,2
2020,10,31,21.0,22.50,32446.875,32446.9375,0.667,3,2
2020,11,1,00.0,01.50,32447,32447.0625,0.667,3,2
2020,11,1,03.0,04.50,32447.125,32447.1875,0.333,2,2
2020,11,1,06.0,07.50,32447.25,32447.3125,1.667,6,2
2020,11,1,09.0,10.50,32447.375,32447.4375,2,7,2
2020,11,1,12.0,13.50,32447.5,32447.5625,3,15,2
2020,11,1,15.0,16.50,32447.625,32447.6875,3,15,2
2020,11,1,18.0,19.50,32447.75,32447.8125,2.667,12,2
2020,11,1,21.0,22.50,32447.875,32447.9375,1,4,2
2020,11,2,00.0,01.50,32448,32448.0625,0,0,2
2020,11,2,03.0,04.50,32448.125,32448.1875,0,0,2
2020,11,2,06.0,07.50,32448.25,32448.3125,0.667,3,2
2020,11,2,09.0,10.50,32448.375,32448.4375,0.333,2,2
2020,11,2,12.0,13.50,32448.5,32448.5625,0,0,2
2020,11,2,15.0,16.50,32448.625,32448.6875,0,0,2
2020,11,2,18.0,19.50,32448.75,32448.8125,0.667,3,2
2020,11,2,21.0,22.50,32448.875,32448.9375,1,4,2
2020,11,3,00.0,01.50,32449,32449.0625,1.667,6,2
2020,11,3,03.0,04.50,32449.125,32449.1875,0,0,2
2020,11,3,06.0,07.50,32449.25,32449.3125,0,0,2
2020,11,3,09.0,10.50,32449.375,32449.4375,0.667,3,2
2020,11,3,12.0,13.50,32449.5,32449.5625,0.333,2,2
2020,11,3,15.0,16.50,32449.625,32449.6875,0,0,2
2020,11,3,18.0,19.50,32449.75,32449.8125,0,0,2
2020,11,3,21.0,22.50,32449.875,32449.9375,0.667,3,2
2020,11,4,00.0,01.50,32450,32450.0625,0.667,3,2
2020,11,4,03.0,04.50,32450.125,32450.1875,0.333,2,2
2020,11,4,06.0,07.50,32450.25,32450.3125,0.333,2,2
2020,11,4,09.0,10.50,32450.375,32450.4375,0.333,2,2
2020,11,4,12.0,13.50,32450.5,32450.5625,0.333,2,2
2020,11,4,15.0,16.50,32450.625,32450.6875,0.333,2,2
2020,11,4,18.0,19.50,32450.75,32450.8125,0.333,2,2
2020,11,4,21.0,22.50,32450.875,32450.9375,0,0,2
2020,11,5,00.0,01.50,32451,32451.0625,0,0,2
2020,11,5,03.0,04.50,32451.125,32451.1875,0,0,2
2020,11,5,06.0,07.50,32451.25,32451.3125,0.333,2,2
2020,11,5,09.0,10.50,32451.375,32451.4375,0.667,3,2
2020,11,5,12.0,13.50,32451.5,32451.5625,1.333,5,2
2020,11,5,15.0,16.50,32451.625,32451.6875,0.333,2,2
2020,11,5,18.0,19.50,32451.75,32451.8125,1,4,2
2020,11,5,21.0,22.50,32451.875,32451.9375,1.667,6,2
2020,11,6,00.0,01.50,32452,32452.0625,1,4,2
2020,11,6,03.0,04.50,32452.125,32452.1875,1.667,6,2
2020,11,6,06.0,07.50,32452.25,32452.3125,1.333,5,2
2020,11,6,09.0,10.50,32452.375,32452.4375,1.667,6,2
2020,11,6,12.0,13.50,32452.5,32452.5625,2,7,2
2020,11,6,15.0,16.50,32452.625,32452.6875,2.667,12,2
2020,11,6,18.0,19.50,32452.75,32452.8125,2.333,9,2
2020,11,6,21.0,22.50,32452.875,32452.9375,1.333,5,2
2020,11,7,00.0,01.50,32453,32453.0625,1.333,5,2
2020,11,7,03.0,04.50,32453.125,32453.1875,0.667,3,2
2020,11,7,06.0,07.50,32453.25,32453.3125,1,4,2
2020,11,7,09.0,10.50,32453.375,32453.4375,1.333,5,2
2020,11,7,12.0,13.50,32453.5,32453.5625,0.667,3,2
2020,11,7,15.0,16.50,32453.625,32453.6875,2,7,2
2020,11,7,18.0,19.50,32453.75,32453.8125,2.667,12,2
2020,11,7,21.0,22.50,32453.875,32453.9375,3,15,2
2020,11,8,00.0,01.50,32454,32454.0625,1.333,5,2
2020,11,8,03.0,04.50,32454.125,32454.1875,1.667,6,2
2020,11,8,06.0,07.50,32454.25,32454.3125,2,7,2
2020,11,8,09.0,10.50,32454.375,32454.4375,1,4,2
2020,11,8,12.0,13.50,32454.5,32454.5625,1,4,2
2020,11,8,15.0,16.50,32454.625,32454.6875,1.333,5,2
2020,11,8,18.0,19.50,32454.75,32454.8125,0.667,3,2
2020,11,8,21.0,22.50,32454.875,32454.9375,0,0,2
2020,11,9,00.0,01.50,32455,32455.0625,0,0,2
2020,11,9,03.0,04.50,32455.125,32455.1875,0,0,2
2020,11,9,06.0,07.50,32455.25,32455.3125,0,0,2
2020,11,9,09.0,10.50,32455.375,32455.4375,0,0,2
2020,11,9,12.0,13.50,32455.5,32455.5625,0,0,2
2020,11,9,15.0,16.50,32455.625,32455.6875,0,0,2
2020,11,9,18.0,19.50,32455.75,32455.8125,0,0,2
2020,11,9,21.0,22.50,32455.875,32455.9375,0,0,2
2020,11,10,00.0,01.50,32456,32456.0625,0,0,2
2020,11,10,03.0,04.50,32456.125,32456.1875,0,0,2
2020,11,10,06.0,07.50,32456.25,32456.3125,0.333,2,2
2020,11,10,09.0,10.50,32456.375,32456.4375,0.333,2,2
2020,11,10,12.0,13.50,32456.5,32456.5625,0,0,2
2020,11,10,15.0,16.50,32456.625,32456.6875,0,0,2
2020,11,10,18.0,19.50,32456.75,32456.8125,0,0,2
2020,11,10,21.0,22.50,32456.875,32456.9375,0,0,2
2020,11,11,00.0,01.50,32457,32457.0625,0,0,2
2020,11,11,03.0,04.50,32457.125,32457.1875,0,0,2
2020,11,11,06.0,07.50,32457.25,32457.3125,0.333,2,2
2020,11,11,09.0,10.50,32457.375,32457.4375,0.333,2,2
2020,11,11,12.0,13.50,32457.5,32457.5625,0.667,3,2
2020,11,11,15.0,16.50,32457.625,32457.6875,1.333,5,2
2020,11,11,18.0,19.50,32457.75,32457.8125,1.333,5,2
2020,11,11,21.0,22.50,32457.875,32457.9375,2,7,2
2020,11,12,00.0,01.50,32458,32458.0625,1,4,2
2020,11,12,03.0,04.50,32458.125,32458.1875,0,0,2
2020,11,12,06.0,07.50,32458.25,32458.3125,1.333,5,2
2020,11,12,09.0,10.50,32458.375,32458.4375,1.333,5,2
2020,11,12,12.0,13.50,32458.5,32458.5625,0.333,2,2
2020,11,12,15.0,16.50,32458.625,32458.6875,0.333,2,2
2020,11,12,18.0,19.50,32458.75,32458.8125,0.333,2,2
2020,11,12,21.0,22.50,32458.875,32458.9375,0.667,3,2
2020,11,13,00.0,01.50,32459,32459.0625,1,4,2
2020,11,13,03.0,04.50,32459.125,32459.1875,1,4,2
2020,11,13,06.0,07.50,32459.25,32459.3125,1,4,2
2020,11,13,09.0,10.50,32459.375,32459.4375,0.667,3,2
2020,11,13,12.0,13.50,32459.5,32459.5625,0.667,3,2
2020,11,13,15.0,16.50,32459.625,32459.6875,0,0,2
2020,11,13,18.0,19.50,32459.75,32459.8125,0.333,2,2
2020,11,13,21.0,22.50,32459.875,32459.9375,0.333,2,2
2020,11,14,00.0,01.50,32460,32460.0625,0,0,2
2020,11,14,03.0,04.50,32460.125,32460.1875,0,0,2
2020,11,14,06.0,07.50,32460.25,32460.3125,0.333,2,2
2020,11,14,09.0,10.50,32460.375,32460.4375,0,0,2
2020,11,14,12.0,13.50,32460.5,32460.5625,0.667,3,2
2020,11,14,15.0,16.50,32460.625,32460.6875,0.667,3,2
2020,11,14,18.0,19.50,32460.75,32460.8125,2,7,2
2020,11,14,21.0,22.50,32460.875,32460.9375,1,4,2
2020,11,15,00.0,01.50,32461,32461.0625,1.333,5,2
2020,11,15,03.0,04.50,32461.125,32461.1875,2,7,2
2020,11,15,06.0,07.50,32461.25,32461.3125,0,0,2
2020,11,15,09.0,10.50,32461.375,32461.4375,0.333,2,2
2020,11,15,12.0,13.50,32461.5,32461.5625,0.333,2,2
2020,11,15,15.0,16.50,32461.625,32461.6875,1,4,2
2020,11,15,18.0,19.50,32461.75,32461.8125,0,0,2
2020,11,15,21.0,22.50,32461.875,32461.9375,0,0,2
2020,11,16,00.0,01.50,32462,32462.0625,0,0,2
2020,11,16,03.0,04.50,32462.125,32462.1875,0,0,2
2020,11,16,06.0,07.50,32462.25,32462.3125,0,0,2
2020,11,16,09.0,10.50,32462.375,32462.4375,0,0,2
2020,11,16,12.0,13.50,32462.5,32462.5625,0.333,2,2
2020,11,16,15.0,16.50,32462.625,32462.6875,0.333,2,2
2020,11,16,18.0,19.50,32462.75,32462.8125,0,0,2
2020,11,16,21.0,22.50,32462.875,32462.9375,0,0,2
2020,11,17,00.0,01.50,32463,32463.0625,0,0,2
2020,11,17,03.0,04.50,32463.125,32463.1875,0,0,2
2020,11,17,06.0,07.50,32463.25,32463.3125,0,0,2
2020,11,17,09.0,10.50,32463.375,32463.4375,1,4,2
2020,11,17,12.0,13.50,32463.5,32463.5625,0.667,3,2
2020,11,17,15.0,16.50,32463.625,32463.6875,0,0,2
2020,11,17,18.0,19.50,32463.75,32463.8125,0,0,2
2020,11,17,21.0,22.50,32463.875,32463.9375,1,4,2
2020,11,18,00.0,01.50,32464,32464.0625,1,4,2
2020,11,18,03.0,04.50,32464.125,32464.1875,0.333,2,2
2020,11,18,06.0,07.50,32464.25,32464.3125,1.333,5,2
2020,11,18,09.0,10.50,32464.375,32464.4375,0.333,2,2
2020,11,18,12.0,13.50,32464.5,32464.5625,0.333,2,2
2020,11,18,15.0,16.50,32464.625,32464.6875,0,0,2
2020,11,18,18.0,19.50,32464.75,32464.8125,0.667,3,2
2020,11,18,21.0,22.50,32464.875,32464.9375,0.667,3,2
2020,11,19,00.0,01.50,32465,32465.0625,0,0,2
2020,11,19,03.0,04.50,32465.125,32465.1875,0,0,2
2020,11,19,06.0,07.50,32465.25,32465.3125,0.333,2,2
2020,11,19,09.0,10.50,32465.375,32465.4375,1.333,5,2
2020,11,19,12.0,13.50,32465.5,32465.5625,0,0,2
2020,11,19,15.0,16.50,32465.625,32465.6875,0,0,2
2020,11,19,18.0,19.50,32465.75,32465.8125,0.333,2,2
2020,11,19,21.0,22.50,32465.875,32465.9375,1.333,5,2
2020,11,20,00.0,01.50,32466,32466.0625,2.333,9,2
2020,11,20,03.0,04.50,32466.125,32466.1875,3,15,2
2020,11,20,06.0,07.50,32466.25,32466.3125,2,7,2
2020,11,20,09.0,10.50,32466.375,32466.4375,2,7,2
2020,11,20,12.0,13.50,32466.5,32466.5625,0.667,3,2
2020,11,20,15.0,16.50,32466.625,32466.6875,0.667,3,2
2020,11,20,18.0,19.50,32466.75,32466.8125,1.667,6,2
2020,11,20,21.0,22.50,32466.875,32466.9375,0.667,3,2
2020,11,21,00.0,01.50,32467,32467.0625,2,7,2
2020,11,21,03.0,04.50,32467.125,32467.1875,1.667,6,2
2020,11,21,06.0,07.50,32467.25,32467.3125,1,4,2
2020,11,21,09.0,10.50,32467.375,32467.4375,0.667,3,2
2020,11,21,12.0,13.50,32467.5,32467.5625,2.667,12,2
2020,11,21,15.0,16.50,32467.625,32467.6875,2.667,12,2
2020,11,21,18.0,19.50,32467.75,32467.8125,3.333,18,2
2020,11,21,21.0,22.50,32467.875,32467.9375,3.333,18,2
2020,11,22,00.0,01.50,32468,32468.0625,2.667,12,2
2020,11,22,03.0,04.50,32468.125,32468.1875,3.667,22,2
2020,11,22,06.0,07.50,32468.25,32468.3125,4,27,2
2020,11,22,09.0,10.50,32468.375,32468.4375,4,27,2
2020,11,22,12.0,13.50,32468.5,32468.5625,4.667,39,2
2020,11,22,15.0,16.50,32468.625,32468.6875,4,27,2
2020,11,22,18.0,19.50,32468.75,32468.8125,3.667,22,2
2020,11,22,21.0,22.50,32468.875,32468.9375,3.333,18,2
2020,11,23,00.0,01.50,32469,32469.0625,2,7,2
2020,11,23,03.0,04.50,32469.125,32469.1875,2.667,12,2
2020,11,23,06.0,07.50,32469.25,32469.3125,2.333,9,2
2020,11,23,09.0,10.50,32469.375,32469.4375,2,7,2
2020,11,23,12.0,13.50,32469.5,32469.5625,1,4,2
2020,11,23,15.0,16.50,32469.625,32469.6875,2,7,2
2020,11,23,18.0,19.50,32469.75,32469.8125,1.667,6,2
2020,11,23,21.0,22.50,32469.875,32469.9375,1.667,6,2
2020,11,24,00.0,01.50,32470,32470.0625,1.667,6,2
2020,11,24,03.0,04.50,32470.125,32470.1875,1,4,2
2020,11,24,06.0,07.50,32470.25,32470.3125,0,0,2
2020,11,24,09.0,10.50,32470.375,32470.4375,0.333,2,2
2020,11,24,12.0,13.50,32470.5,32470.5625,0.667,3,2
2020,11,24,15.0,16.50,32470.625,32470.6875,1,4,2
2020,11,24,18.0,19.50,32470.75,32470.8125,0.333,2,2
2020,11,24,21.0,22.50,32470.875,32470.9375,1,4,2
2020,11,25,00.0,01.50,32471,32471.0625,0.667,3,2
2020,11,25,03.0,04.50,32471.125,32471.1875,2.333,9,2
2020,11,25,06.0,07.50,32471.25,32471.3125,0.667,3,2
2020,11,25,09.0,10.50,32471.375,32471.4375,1.333,5,2
2020,11,25,12.0,13.50,32471.5,32471.5625,1.333,5,2
2020,11,25,15.0,16.50,32471.625,32471.6875,2,7,2
2020,11,25,18.0,19.50,32471.75,32471.8125,1.667,6,2
2020,11,25,21.0,22.50,32471.875,32471.9375,2.667,12,2
2020,11,26,00.0,01.50,32472,32472.0625,1.667,6,2
2020,11,26,03.0,04.50,32472.125,32472.1875,0.333,2,2
2020,11,26,06.0,07.50,32472.25,32472.3125,1,4,2
2020,11,26,09.0,10.50,32472.375,32472.4375,1,4,2
2020,11,26,12.0,13.50,32472.5,32472.5625,2.333,9,2
2020,11,26,15.0,16.50,32472.625,32472.6875,2,7,2
2020,11,26,18.0,19.50,32472.75,32472.8125,2.333,9,2
2020,11,26,21.0,22.50,32472.875,32472.9375,1.333,5,2
2020,11,27,00.0,01.50,32473,32473.0625,1,4,2
2020,11,27,03.0,04.50,32473.125,32473.1875,2.333,9,2
2020,11,27,06.0,07.50,32473.25,32473.3125,2.333,9,2
2020,11,27,09.0,10.50,32473.375,32473.4375,2,7,2
2020,11,27,12.0,13.50,32473.5,32473.5625,2.667,12,2
2020,11,27,15.0,16.50,32473.625,32473.6875,1.333,5,2
2020,11,27,18.0,19.50,32473.75,32473.8125,0.333,2,2
2020,11,27,21.0,22.50,32473.875,32473.9375,0.667,3,2
2020,11,28,00.0,01.50,32474,32474.0625,3,15,2
2020,11,28,03.0,04.50,32474.125,32474.1875,3.333,18,2
2020,11,28,06.0,07.50,32474.25,32474.3125,2.667,12,2
2020,11,28,09.0,10.50,32474.375,32474.4375,1.333,5,2
2020,11,28,12.0,13.50,32474.5,32474.5625,2,7,2
2020,11,28,15.0,16.50,32474.625,32474.6875,1.667,6,2
2020,11,28,18.0,19.50,32474.75,32474.8125,1.667,6,2
2020,11,28,21.0,22.50,32474.875,32474.9375,1.333,5,2
2020,11,29,00.0,01.50,32475,32475.0625,0,0,2
2020,11,29,03.0,04.50,32475.125,32475.1875,1.333,5,2
2020,11,29,06.0,07.50,32475.25,32475.3125,2,7,2
2020,11,29,09.0,10.50,32475.375,32475.4375,1.333,5,2
2020,11,29,12.0,13.50,32475.5,32475.5625,1,4,2
2020,11,29,15.0,16.50,32475.625,32475.6875,1.333,5,2
2020,11,29,18.0,19.50,32475.75,32475.8125,0,0,2
2020,11,29,21.0,22.50,32475.875,32475.9375,0,0,2
2020,11,30,00.0,01.50,32476,32476.0625,1,4,2
2020,11,30,03.0,04.50,32476.125,32476.1875,3,15,2
2020,11,30,06.0,07.50,32476.25,32476.3125,3.333,18,2
2020,11,30,09.0,10.50,32476.375,32476.4375,2,7,2
2020,11,30,12.0,13.50,32476.5,32476.5625,0.667,3,2
2020,11,30,15.0,16.50,32476.625,32476.6875,1.333,5,2
2020,11,30,18.0,19.50,32476.75,32476.8125,0,0,2
2020,11,30,21.0,22.50,32476.875,32476.9375,1.333,5,2
2020,12,1,00.0,01.50,32477,32477.0625,1,4,2
2020,12,1,03.0,04.50,32477.125,32477.1875,0,0,2
2020,12,1,06.0,07.50,32477.25,32477.3125,0,0,2
2020,12,1,09.0,10.50,32477.375,32477.4375,0,0,2
2020,12,1,12.0,13.50,32477.5,32477.5625,0,0,2
2020,12,1,15.0,16.50,32477.625,32477.6875,0.333,2,2
2020,12,1,18.0,19.50,32477.75,32477.8125,0.333,2,2
2020,12,1,21.0,22.50,32477.875,32477.9375,0.667,3,2
2020,12,2,00.0,01.50,32478,32478.0625,1.333,5,2
2020,12,2,03.0,04.50,32478.125,32478.1875,0.333,2,2
2020,12,2,06.0,07.50,32478.25,32478.3125,1.333,5,2
2020,12,2,09.0,10.50,32478.375,32478.4375,0.667,3,2
2020,12,2,12.0,13.50,32478.5,32478.5625,0,0,2
2020,12,2,15.0,16.50,32478.625,32478.6875,0.667,3,2
2020,12,2,18.0,19.50,32478.75,32478.8125,0.667,3,2
2020,12,2,21.0,22.50,32478.875,32478.9375,0.667,3,2
2020,12,3,00.0,01.50,32479,32479.0625,0,0,2
2020,12,3,03.0,04.50,32479.125,32479.1875,0,0,2
2020,12,3,06.0,07.50,32479.25,32479.3125,0,0,2
2020,12,3,09.0,10.50,32479.375,32479.4375,0.333,2,2
2020,12,3,12.0,13.50,32479.5,32479.5625,1,4,2
2020,12,3,15.0,16.50,32479.625,32479.6875,1.667,6,2
2020,12,3,18.0,19.50,32479.75,32479.8125,0.333,2,2
2020,12,3,21.0,22.50,32479.875,32479.9375,0.333,2,2
2020,12,4,00.0,01.50,32480,32480.0625,0,0,2
2020,12,4,03.0,04.50,32480.125,32480.1875,0,0,2
2020,12,4,06.0,07.50,32480.25,32480.3125,0,0,2
2020,12,4,09.0,10.50,32480.375,32480.4375,0,0,2
2020,12,4,12.0,13.50,32480.5,32480.5625,0,0,2
2020,12,4,15.0,16.50,32480.625,32480.6875,0.333,2,2
2020,12,4,18.0,19.50,32480.75,32480.8125,0,0,2
2020,12,4,21.0,22.50,32480.875,32480.9375,0,0,2
2020,12,5,00.0,01.50,32481,32481.0625,0,0,2
2020,12,5,03.0,04.50,32481.125,32481.1875,0,0,2
2020,12,5,06.0,07.50,32481.25,32481.3125,0,0,2
2020,12,5,09.0,10.50,32481.375,32481.4375,0.667,3,2
2020,12,5,12.0,13.50,32481.5,32481.5625,2,7,2
2020,12,5,15.0,16.50,32481.625,32481.6875,1,4,2
2020,12,5,18.0,19.50,32481.75,32481.8125,2.667,12,2
2020,12,5,21.0,22.50,32481.875,32481.9375,1,4,2
2020,12,6,00.0,01.50,32482,32482.0625,1.333,5,2
2020,12,6,03.0,04.50,32482.125,32482.1875,1,4,2
2020,12,6,06.0,07.50,32482.25,32482.3125,1,4,2
2020,12,6,09.0,10.50,32482.375,32482.4375,1,4,2
2020,12,6,12.0,13.50,32482.5,32482.5625,2,7,2
2020,12,6,15.0,16.50,32482.625,32482.6875,1,4,2
2020,12,6,18.0,19.50,32482.75,32482.8125,2,7,2
2020,12,6,21.0,22.50,32482.875,32482.9375,2.333,9,2
2020,12,7,00.0,01.50,32483,32483.0625,0.667,3,2
2020,12,7,03.0,04.50,32483.125,32483.1875,0,0,2
2020,12,7,06.0,07.50,32483.25,32483.3125,0.333,2,2
2020,12,7,09.0,10.50,32483.375,32483.4375,0.667,3,2
2020,12,7,12.0,13.50,32483.5,32483.5625,0,0,2
2020,12,7,15.0,16.50,32483.625,32483.6875,0.667,3,2
2020,12,7,18.0,19.50,32483.75,32483.8125,0,0,2
2020,12,7,21.0,22.50,32483.875,32483.9375,0,0,2
2020,12,8,00.0,01.50,32484,32484.0625,0.667,3,2
2020,12,8,03.0,04.50,32484.125,32484.1875,1.667,6,2
2020,12,8,06.0,07.50,32484.25,32484.3125,1.333,5,2
2020,12,8,09.0,10.50,32484.375,32484.4375,1,4,2
2020,12,8,12.0,13.50,32484.5,32484.5625,1,4,2
2020,12,8,15.0,16.50,32484.625,32484.6875,0,0,2
2020,12,8,18.0,19.50,32484.75,32484.8125,0.333,2,2
2020,12,8,21.0,22.50,32484.875,32484.9375,1,4,2
2020,12,9,00.0,01.50,32485,32485.0625,1.667,6,2
2020,12,9,03.0,04.50,32485.125,32485.1875,2.667,12,2
2020,12,9,06.0,07.50,32485.25,32485.3125,2,7,2
2020,12,9,09.0,10.50,32485.375,32485.4375,0.333,2,2
2020,12,9,12.0,13.50,32485.5,32485.5625,0.333,2,2
2020,12,9,15.0,16.50,32485.625,32485.6875,1.667,6,2
2020,12,9,18.0,19.50,32485.75,32485.8125,3,15,2
2020,12,9,21.0,22.50,32485.875,32485.9375,1.333,5,2
2020,12,10,00.0,01.50,32486,32486.0625,3.333,18,2
2020,12,10,03.0,04.50,32486.125,32486.1875,2.333,9,2
2020,12,10,06.0,07.50,32486.25,32486.3125,1,4,2
2020,12,10,09.0,10.50,32486.375,32486.4375,0.333,2,2
2020,12,10,12.0,13.50,32486.5,32486.5625,0.667,3,2
2020,12,10,15.0,16.50,32486.625,32486.6875,0.667,3,2
2020,12,10,18.0,19.50,32486.75,32486.8125,1.333,5,2
2020,12,10,21.0,22.50,32486.875,32486.9375,2.333,9,2
2020,12,11,00.0,01.50,32487,32487.0625,2.667,12,2
2020,12,11,03.0,04.50,32487.125,32487.1875,2.333,9,2
2020,12,11,06.0,07.50,32487.25,32487.3125,1.333,5,2
2020,12,11,09.0,10.50,32487.375,32487.4375,1,4,2
2020,12,11,12.0,13.50,32487.5,32487.5625,0.667,3,2
2020,12,11,15.0,16.50,32487.625,32487.6875,0.667,3,2
2020,12,11,18.0,19.50,32487.75,32487.8125,2,7,2
2020,12,11,21.0,22.50,32487.875,32487.9375,1.333,5,2
2020,12,12,00.0,01.50,32488,32488.0625,1.333,5,2
2020,12,12,03.0,04.50,32488.125,32488.1875,0.667,3,2
2020,12,12,06.0,07.50,32488.25,32488.3125,1,4,2
2020,12,12,09.0,10.50,32488.375,32488.4375,0.333,2,2
2020,12,12,12.0,13.50,32488.5,32488.5625,0.333,2,2
2020,12,12,15.0,16.50,32488.625,32488.6875,0.667,3,2
2020,12,12,18.0,19.50,32488.75,32488.8125,1,4,2
2020,12,12,21.0,22.50,32488.875,32488.9375,1.667,6,2
2020,12,13,00.0,01.50,32489,32489.0625,3,15,2
2020,12,13,03.0,04.50,32489.125,32489.1875,1.333,5,2
2020,12,13,06.0,07.50,32489.25,32489.3125,0,0,2
2020,12,13,09.0,10.50,32489.375,32489.4375,0,0,2
2020,12,13,12.0,13.50,32489.5,32489.5625,0.667,3,2
2020,12,13,15.0,16.50,32489.625,32489.6875,0.333,2,2
2020,12,13,18.0,19.50,32489.75,32489.8125,1.667,6,2
2020,12,13,21.0,22.50,32489.875,32489.9375,1.333,5,2
2020,12,14,00.0,01.50,32490,32490.0625,0,0,2
2020,12,14,03.0,04.50,32490.125,32490.1875,0.333,2,2
2020,12,14,06.0,07.50,32490.25,32490.3125,0,0,2
2020,12,14,09.0,10.50,32490.375,32490.4375,0.667,3,2
2020,12,14,12.0,13.50,32490.5,32490.5625,0.333,2,2
2020,12,14,15.0,16.50,32490.625,32490.6875,1,4,2
2020,12,14,18.0,19.50,32490.75,32490.8125,1.667,6,2
2020,12,14,21.0,22.50,32490.875,32490.9375,1,4,2
2020,12,15,00.0,01.50,32491,32491.0625,1.333,5,2
2020,12,15,03.0,04.50,32491.125,32491.1875,0,0,2
2020,12,15,06.0,07.50,32491.25,32491.3125,0.667,3,2
2020,12,15,09.0,10.50,32491.375,32491.4375,0,0,2
2020,12,15,12.0,13.50,32491.5,32491.5625,0,0,2
2020,12,15,15.0,16.50,32491.625,32491.6875,0,0,2
2020,12,15,18.0,19.50,32491.75,32491.8125,0.667,3,2
2020,12,15,21.0,22.50,32491.875,32491.9375,1,4,2
2020,12,16,00.0,01.50,32492,32492.0625,1,4,2
2020,12,16,03.0,04.50,32492.125,32492.1875,0.333,2,2
2020,12,16,06.0,07.50,32492.25,32492.3125,0,0,2
2020,12,16,09.0,10.50,32492.375,32492.4375,0,0,2
2020,12,16,12.0,13.50,32492.5,32492.5625,0.333,2,2
2020,12,16,15.0,16.50,32492.625,32492.6875,0.667,3,2
2020,12,16,18.0,19.50,32492.75,32492.8125,0.333,2,2
2020,12,16,21.0,22.50,32492.875,32492.9375,0.667,3,2
2020,12,17,00.0,01.50,32493,32493.0625,0.667,3,2
2020,12,17,03.0,04.50,32493.125,32493.1875,0.333,2,2
2020,12,17,06.0,07.50,32493.25,32493.3125,0,0,2
2020,12,17,09.0,10.50,32493.375,32493.4375,0,0,2
2020,12,17,12.0,13.50,32493.5,32493.5625,0,0,2
2020,12,17,15.0,16.50,32493.625,32493.6875,0,0,2
2020,12,17,18.0,19.50,32493.75,32493.8125,0,0,2
2020,12,17,21.0,22.50,32493.875,32493.9375,0.333,2,2
2020,12,18,00.0,01.50,32494,32494.0625,0.333,2,2
2020,12,18,03.0,04.50,32494.125,32494.1875,0,0,2
2020,12,18,06.0,07.50,32494.25,32494.3125,0.333,2,2
2020,12,18,09.0,10.50,32494.375,32494.4375,0.333,2,2
2020,12,18,12.0,13.50,32494.5,32494.5625,0.333,2,2
2020,12,18,15.0,16.50,32494.625,32494.6875,0.667,3,2
2020,12,18,18.0,19.50,32494.75,32494.8125,0.333,2,2
2020,12,18,21.0,22.50,32494.875,32494.9375,0,0,2
2020,12,19,00.0,01.50,32495,32495.0625,1.333,5,2
2020,12,19,03.0,04.50,32495.125,32495.1875,0.333,2,2
2020,12,19,06.0,07.50,32495.25,32495.3125,1,4,2
2020,12,19,09.0,10.50,32495.375,32495.4375,1.667,6,2
2020,12,19,12.0,13.50,32495.5,32495.5625,2,7,2
2020,12,19,15.0,16.50,32495.625,32495.6875,1,4,2
2020,12,19,18.0,19.50,32495.75,32495.8125,1.333,5,2
2020,12,19,21.0,22.50,32495.875,32495.9375,1,4,2
2020,12,20,00.0,01.50,32496,32496.0625,0.667,3,2
2020,12,20,03.0,04.50,32496.125,32496.1875,0.667,3,2
2020,12,20,06.0,07.50,32496.25,32496.3125,1.333,5,2
2020,12,20,09.0,10.50,32496.375,32496.4375,1,4,2
2020,12,20,12.0,13.50,32496.5,32496.5625,1.333,5,2
2020,12,20,15.0,16.50,32496.625,32496.6875,1.333,5,2
2020,12,20,18.0,19.50,32496.75,32496.8125,0.333,2,2
2020,12,20,21.0,22.50,32496.875,32496.9375,1.333,5,2
